id	name	school	researchlevel	path1	pathlevel1	path2	pathlevel2	effect_record_id	effects_count	precision	fatiguecost	gemcost	next_spell	description	test
665	Maggots	0	4	6	1	-1	0	1283	1	100	0	1	0	The mage conjures thousands of maggots, which will start to feed upon an undead being. The maggots will slowly but surely consume the undead. Large undead can survive the maggots by removing them after they have become satiated. Ethereal undead are rarely affected by the spell.	
666	Awaken Vine Ogres	0	4	6	3	-1	0	1284	2	0	0	3	0	The mage awakens a pair of Vine Ogres and persuades them to serve him. The Vine Ogre is a strange creature composed of roots, vines and moss. They have the general form of a large humanoid. Vine Ogres will return to their slumbering state if there are no commanders on the battlefield.	
667	Summon Leogryphs	0	4	6	2	-1	0	1285	2006	0	0	12	0	With this ritual a convocation of Leogryphs are summoned and controlled. The Leogryph is a mythical halfbeast, part lion, part eagle. It is by some scholars considered to be a degenerate form of the gryphon. They are only slightly stronger than lions, but their mythical heritage makes them more resistant to magic effects.	
668	Summon Swamp Drake	0	4	6	2	2	1	1286	1	0	0	8	0	The mage summons a Swamp Drake and binds it to his service. The Swamp Drake is a huge and spined beast, able to breathe toxic gas like a dragon.	
669	Summon Kithaironic Lion	0	4	6	3	3	1	1287	1	0	0	3	0	The caster summons a Kithaironic Lion and binds it to his service. The Lion is large and has an exceptionally thick hide.	
670	Strength of Gaia	0	4	6	3	3	1	1288	1	0	20	0	27	The caster connects himself with the might of the living Earth. This connection gives him regenerative abilities, increased strength, a rougher skin and increased Nature magic power (Nature magic bonus: 1).	
671	Will o' the Wisp	0	5	0	1	-1	0	1289	2	0	0	1	0	Two Will o' the Wisps are summoned to help their summoner in battle. They appear at the edges of the battle field. A Will o' the Wisp is a glowing sphere, looking like a light from a bright lantern. In combat, it glows with great intensity, burning anyone nearby.  It is very difficult to hit the Will o' the Wisp in combat due to its great speed and small size.	
672	Summon Fire Elemental	0	5	0	3	-1	0	1290	1	0	0	1	0	The Caster summons a Fire Elemental to aid him in a battle. Fire Elementals are difficult to harm and dangerous to be near. Elementals shrink when they are hit by powerful strikes.	
673	Summon Summer Lions	0	5	0	3	-1	0	1291	1002	0	0	30	0	The caster summons and binds five Summer Lions. The Summer Lion is one of the four seasonal spirits. It is a large, ethereal lion, radiating heat like the summer sun. It is a magical, mindless being that must be commanded by a mage.	
674	Summon Air Elemental	0	5	1	3	-1	0	1292	1	0	0	1	0	The caster summons an Air Elemental to aid him in battle. Air Elementals can fly and can send enemies flying through the air.  They are very difficult to harm. Elementals shrink when they are hit by powerful strikes.	
675	Summon Spring Hawks	0	5	1	3	-1	0	1293	1002	0	0	20	0	The caster summons and binds five Spring Hawks. The Spring Hawk is one of the four seasonal spirits. It is a large, ethereal hawk able to discharge lightning bolts. It is a magical, mindless being that must be commanded by a mage.	
676	Wind Ride	0	5	1	5	-1	0	1294	1	0	0	10	0	The Air mage summons a whirlwind in a province of his choice. The whirlwind will try to find a commander in the province and transport him to where the Air mage is located. This spell is an effective way to rescue cornered commanders, but it can also be a very effective way to get enemy commanders out of the way. Large beings are difficult or impossible to lift, as are powerful Earth mages.	
677	Raven Feast	0	5	1	4	-1	0	1295	1	0	0	3	0	The caster summons an unkindness of ravens and sends them into a distant province to feast upon the newly dead. The ravens consume the rotting corpses and return to be slaughtered for the raw death essence they then contain. Provinces struck by plagues or containing recent battlefields can give the caster large amounts of Death gems. All unburied dead in a province are consumed. Enemy provinces can be targeted.	
678	Contact Draconians	0	5	1	3	-1	0	1296	1	0	0	45	37	The caster summons a tribe of sixteen Draconians and binds them to his service. The Draconians are large beings that resemble both human and dragon.	
679	Voice of Tiamat	0	5	2	2	-1	0	1297	1	0	0	8	0	The caster conjures up the dreams of Tiamat, the Raging Sea. She has knowledge of all that lies underneath the sea. The voice of her dreams, when rightly interpreted, reveals all sites of Elemental power in a sea. The dreams will find their way to everyone living in that province and the magical sites will no longer be secret. This spell can only be cast under water.	
680	Summon Water Elemental	0	5	2	3	-1	0	1298	1	0	0	1	0	The caster summons a Water Elemental to aid him in battle. Water Elementals are quick and crush enemies regardless of armor.  Elementals shrink when they are hit by powerful strikes. Water Elementals summoned in cold climates will be composed of ice. Ice Elementals are stronger but slower than Water Elementals.	
681	Contact Sea Trolls	0	5	2	3	-1	0	1299	1002	0	0	15	0	The caster contacts a few Sea Trolls and persuades them to serve in exchange for the chance to eat a child or two. Sea Trolls are robust humanoid creatures of huge size. They are larger than ordinary Trolls, but their skin is softer. Sea Trolls are known to regenerate wounds and can enter the sea.	
682	Summon Winter Wolves	0	5	2	3	-1	0	1300	1002	0	0	10	0	The caster summons and binds five Winter Wolves. The Winter Wolf is one of the four seasonal spirits. It is a large, ethereal wolf surrounded by an icy wind. It is a magical, mindless being that must be commanded by a mage.	
683	Contact Naiad	0	5	2	3	6	1	1301	1	0	0	35	0	The caster goes to a river and makes a deal with a Naiad. Naiads are river spirits that manifest themselves as incredibly beautiful women. Few mortals would dream of harming a Naiad. They are connected with their river and slowly die when they leave their home. Naiads are powerful mages of Water and Nature	
684	Naiad Warriors	0	5	2	3	6	1	1302	15	0	0	30	0	The caster summons fifteen Kydnides, warrior Naiads willing to leave their native river to wreak vengeance upon those who harm the rivers of the world. Kydnides manifest themselves as incredibly beautiful women dressed in gleaming bronze armor. Unlike other Naiads, Kydnides do not die if they leave their home.	
685	Summon Earth Elemental	0	5	3	3	-1	0	1303	1	0	0	1	0	The caster summons an Earth Elemental to aid him in a battle. Earth Elementals are robust and regenerate damage. They can trample enemies or strike with mighty fists. Elementals shrink when they are hit by powerful strikes.	
686	Summon Fall Bears	0	5	3	3	-1	0	1304	1002	0	0	20	0	The caster summons and binds five Fall Bears. The Fall Bear is one of the four seasonal spirits. It is a large, ethereal bear. It is a magical, mindless being that must be commanded by a mage.	
687	Contact Trolls	0	5	3	3	-1	0	1305	1002	0	0	15	0	The caster contacts a few Trolls and persuades them to serve in exchange for the chance to eat a child or two. Trolls are robust humanoid creatures with stonelike skin. Trolls are known to regenerate wounds very quickly.	
688	Spirit Mastery	0	5	5	1	-1	0	1306	1014	0	0	4	0	The caster summons spirits of the newly dead and prevents them from entering the Underworld. The spirits are ethereal but quite weak.	
689	Ghost Grip	0	5	5	1	-1	0	1307	5	3	10	0	0	The caster summons energies from beyond the grave to target some troops on the battlefield. The targeted troops lose some of their life energy and become exhausted. The effect of the Ghost Grip is reduced by heavy armor.	
690	Corpse Candle	0	5	5	1	0	1	1308	3	0	0	1	0	Some Corpse Candles are summoned to help their summoner in battle. They appear at the edges of the battlefield. A Corpse Candle is a glowing sphere, appearing like the light from a bright green lantern.  In combat, its light intensifies and anyone touched by the light will start to age at increased speed.  It is very difficult to hit the Corpse Candle in combat due to its great speed and small size.	
691	Revive Bane Lord	0	5	5	4	-1	0	1309	1	0	0	12	0	With this ritual, the necromancer revives a Bane Lord, an ancient hero serving the Lord of the Underworld. Bane Lords are mighty warriors and skilled generals.	
692	Acashic Record	0	5	4	2	-1	0	1310	1	0	0	10	0	This spell lets the caster access the acashic records to find out the history for one nation. The spell must be targeted on a capital to give any useful information.	
693	Howl	0	5	6	3	-1	0	1311	1	0	0	3	0	The caster summons a pack of wolves to aid him in battle. The wolves will come from all directions and may even attack the enemy from behind. This spell is twice as effective if used in forest or mountain terrain.	
694	Spirits of the Wood	0	5	6	3	-1	0	1312	2004	0	0	8	0	The caster summons several Hama Dryads, spirits inhabiting ancient trees. Hama Dryads are stunningly beautiful, ethereal and regenerate wounds as long as their trees are not destroyed. They never leave the land of their home.	
695	Contact Forest Trolls	0	5	6	3	-1	0	1313	1002	0	0	10	0	The caster contacts a few Forest Trolls and persuades them to serve in exchange for the chance to eat a child or two. Forest Trolls are slightly smaller than ordinary trolls, but they are also more cunning. Trolls are known to regenerate wounds very quickly.	
696	Awaken Sleeper	0	5	6	4	-1	0	1314	1	0	0	10	0	The caster locates and awakens an ancient hero from his eternal sleep. The Sleeper is a huge human hero armed with ancient weapons, waiting for the final cataclysmic battle that will decide the fate of the world. The hero is awakened and made to serve the caster until that time. The Sleeper is an exceptionally good general and soldiers under his command will rarely be routed from battle.	
697	Winged Monkeys	0	5	6	3	4	2	1315	1	0	0	10	0	The caster summons a troop of winged monkeys and sends them away to fetch a commander from a distant land. The monkeys will try to grab and fly away with the helpless commander, but will attack if the target is too heavy. The monkeys are afraid of mages and will never try to snatch a mage from the ground. The monkeys leave after they have accomplished their mission.	
698	Summon Manticore	0	5	6	2	3	2	1316	1	0	0	5	0	The Manticore, or man-eater, is a horrible half-beast that prowls the wilderness. Sometimes they attack remote villages and devours its inhabitants and livestock. The Manticore have a body and mane of a lion, the head of an imbecile man with three rows of teeth, great flapping wings and the tail of a scorpion. It is horrible to behold and strikes fear in the hearts of men.	
699	Summon Fire Snakes	0	6	0	2	-1	0	1317	1003	0	0	9	0	The caster summons and binds several Fire Snakes. Fire Snakes are large serpents with golden skin. Their smoldering bodies can release blazing flames if threatened. Their bite is highly poisonous.	
700	Summon Great Eagles	0	6	1	3	-1	0	1318	1002	0	0	10	0	Great Eagles are eagles large enough to carry a horse and fierce enough to battle a dragon. They are quite intelligent and can understand human speech. They live in mountain regions far from men, but can be summoned by powerful mages.	
701	Shark Attack	0	6	2	3	-1	0	1319	1	0	0	3	0	The caster attracts sharks to the smell of blood in the water. For the duration of the battle, there is a chance that a shark will arrive whenever a living being is wounded. The sharks are stupid, but the spell is strong enough to make them attack enemies more often than friends.	
702	Sea King's Court	0	6	2	3	-1	0	1320	1	0	0	55	36	The caster contacts a Sea King and his retinue of fifteen Sea Trolls. The Sea King is a powerful Water mage who may grant humans water-breathing abilities if they accompany him.	
